quizzes,solutions
010003059000000230009408000901030060060000400000089000000001000080000071024000500,416723859578916234239458617951234768862175493347689125795861342683542971124397586
010003509025800300000010600000306007000000000300509080008050000007004210402700060,814263579625897341973415628281346957759128436346579182138652794567984213492731865
010003600970006030000070000002800009300000001600002500000050000050300012004100080,415283697978516234236974158542831769397645821681792543123458976859367412764129385
010004000000050020000000000702000030000801400000000600040000106500230000000000000,815724369639158724427963518782645931356891472194372685243587196561239847978416253
010004000500010060006090002690080000000506000000070056700040200030060407000900080,912654378573812964846793512695481723387526149421379856769148235138265497254937681
010004070000907451000030200900008030002000700070200005001050000729301000030400080,215864973368927451497135268954718632682593714173246895841659327729381546536472189
010005000000790081020100000092080050870000024050020370000008010680043000000200060,917835642463792581528164739392487156876351924154926378239678415681543297745219863
010005000006070009000000004080060000050000800000701300009000501040003020000409080,913245678426378159578196234381562497657934812294781365839627541745813926162459783
010006000040020096600870100081600000000307000000001930008069007130050060000400050,217936845843125796695874123381692574529347681764581932458269317132758469976413258
010006000946000850000800900080001094005700600170600020001005000029000543000900080,218596437946273851537814962682351794395742618174689325861435279729168543453927186
010006080900000000050003692100002000005030100000400008296500070000000009030100060,312796485968245713754813692183652947475938126629471538296584371841367259537129864
010006090600074000002300007003900081000000200260007900500009600000250003020600070,317826495695174328842395167453962781789413256261587934538749612976251843124638579
010007000000000406000000000000400009035002010000000080350800600600900000890240305,413567928579128436268394157782413569935682714146759283354871692627935841891246375
010007000028000000000300500007820000600000400000000900400500000300000020000000010,513987246928465137764312598147829653689153472235746981472531869351698724896274315
010007000058910000706000000001600047047000920890002600000000204000084360000700010,912537486458916732736248195521693847647851923893472651189365274275184369364729518
010007060040003780000100009000008026600000004380600000400005000037900010090400050,918247563246593781753186249174358926625719834389624175461875392537962418892431657
010007080030084160000200050900400038000000000870002005050006000067930040080700000,514697382732584169698213754925471638346859217871362495459126873267938541183745926
010007080800006070000509060600000005080000600004200000047005000100000007003040800,316427589895136274472589163621978345789354612534261798247815936158693427963742851
010007500009005300008000600007010090800000000095000006000200040020080071000093000,412367589769825314358149627637512498841936752295478136976251843523684971184793265
010007800200040007500200009003000000700300016000000004080690030000005080106020000,914567823238149567567238149643712958759384216821956374485691732392475681176823495
010008000000000005260030400000080000305000000020500810009000070046900000000000304,513498762498726135267135489971382546385641927624579813839254671746913258152867394
010008000000030500000000000700000018000460000000000020603000400500200300000100000,915678243264931587837524196742395618198462735356817924623789451581246379479153862
010008000000154809000700100073600000860000024000009670005007000207913000000400010,614298537732154869958736142573642981869571324421389675145867293287913456396425718
010008000004050000300200090000500006001027030000080001000000003600000508080930470,519378624264159387378264195837591246451627839926483751742815963693742518185936472
010008000407500900950300000005700600700000008008009100000007014002003709000100030,213978465487516923956324871395781642721645398648239157539867214162453789874192536
010009000000000030060100580630042000002000000900006073800000750004800000001004002,513689427289457136467123589635742918172398645948516273896231754724865391351974862
010009000028000000000300500007820000600000400000000900900500000300000020000000010,513489267428756193769312548197824356635197482284635971972561834341978625856243719
010009000800460070200000300000706209000000000703801000006000008040017002000900010,617539824839462571254178396481756239965243187723891465196325748348617952572984613
010009005840001000053000000690803470000090000001204038000000320000600017100300080,217439865846521793953786142692853471438197256571264938765918324389642517124375689
010009500060130020000400007709080000002000600000090805900007000070021060008900050,814279536567138429293456187759684312382715694146392875931567248475821963628943751
010009523009000010300602000800030000003000700000081004000503006030000900267400050,614879523729345618385612497872934165143256789956781234491523876538167942267498351
010009600200000009000200035006001490509000000000700000000803040780910000060000002,317589624245136879698247135826351497579624318431798256952863741784912563163475982
010020000000400050000000070000600200400700000000000100700500040000010300003080000,617825439289473651354169872135648297462791583978352164721536948846917325593284716
010020000004000006000000700000410090507000800300000000060000010000305000000007000,615724983274839156938651742826413597547296831391578264763982415182345679459167328
010020000004958006005003024001506002000000000400201900150700400700384100000060070,613427589274958316895613724931576842527849631486231957158792463762384195349165278
010020080000003250006000000040009320070400000080037000000000570560800040000901000,413526789897143256256798134145689327372415698689237415928364571561872943734951862
010020750000064000030000000070100080200000006000000000409000000000500100600000000,816923754592764831734815629973156482248397516165482397489631275327549168651278943
010020800000001504500400091000060005020107080400090000170009006206700000005080010,914526873867931524532478691789264135623157489451893762178349256296715348345682917
010020850000064000030000000050100070200000006000000000409000000000800100600000000,716923854892564731534718629953186472248397516167452398479631285325849167681275943
010026000700000030000050000304100000000400500000000200020008600000700040000000000,519326478762814935438957126354182769286479513971635284123548697895761342647293851
010030000000060070000000200304000006000900100700000000000108004500000030000200000,917532468258461379436789215324815796865927143791346852673198524582674931149253687
010030000000090070000000200309000006000500100700000000000108004400000030000200000,915732648284691375637485219329814756846527193751369482563178924472956831198243567
010030000300625000084000000200007065006000100970400002000000230000713006000090010,612834759397625841584179623241387965836952174975461382169548237428713596753296418
010030000400000500000000080040000103000807000000200000802000070000050400000600000,215438769483976512697125384748569123321847956569213847852394671136752498974681235
010030070000180500000002068009005200070000010004700600460500000003041000050070030,815936472642187593937452168189365247576824319324719685468593721793241856251678934
010030078000000000007090005524000000800205007009000000000652000003001400008000090,912534678685127349347896125524719836836245917179368254491652783753981462268473591
010030800600000040200000000540200000003000100000700000700600020000080000000010000,415936872679128543238574619547261938923845167861793254784659321152387496396412785
010035004503000900000000006000360709020000050307098000200000400008000105100980020,912635874563847912784219536851362749629471358347598261296153487438726195175984623
010035600006000004000200058000050709100060002809020000030008000900000800007940020,218435697596187234743296158324851769175369482869724315432518976951672843687943521
010037200000100000600000004240300098008040105000000000801070940700006800000050000,514637289389124567672589314247315698968742135135968472851273946723496851496851723
010040005006500800000020004000002409070000010504300000300070000002004980900080060,813647295426593871795821634138762459279458316564319728381976542652134987947285163
010040035200080006060071200007400000900000007000008300003890020500030001840050090,718642935254983176369571248637419852981325467425768319173896524596234781842157693
010040608200507000000000000300000090000008100000060000500200000000300020080000000,713942658268517349954836712376125894425798163891463275539271486647389521182654937
010040658000000002830000700900002007008090400300700005002000089600000000491020030,217943658546178392839256741965432817178695423324781965752364189683519274491827536
010045020400000100003800000300000090985000417060000002000009300007000008090380040,819645723456723189723891654372154896985236417164978532248569371537412968691387245
010046000000030205000000000503200000000007060008000000060000040000500300100000000,215846739486739215739125684543268197921457863678391452367982541892514376154673928
010049000008000300000000000070250000600000094000000010000700500006300000400000000,317649852548127369269538471974251683651873294832496715193784526726315948485962137
010049000008000300000000000070250000600000094000000010000700500006800000400000000,317649852548172369269538471974251638651387294832496715193724586726815943485963127
010050000000000600000700000607000300000010500000090000300600010000000092800400000,416253978573981624982764153697542381248317569135896247329678415764135892851429736
010050000000300020000000600200090004000017900300000000090000100400200000000600000,716952483945368721823174659271593864564817932389426517692735148457281396138649275
010050000000400060000000000406300500000700100000000008600021000200000030000008000,912856473875493261364172985486319527523784196197265348638921754251647839749538612
010050000000600070000000000407300500000400100000000008700021000200000030000008000,912857463845693271376142985487319526523486197169275348738921654251764839694538712
010050000000600070000000000407300500000400100000000009700021000800000030000009000,214957863985643271376182495497318526523496187168275349739821654851764932642539718
010050700000300200080000000300400600200070000000010080050000010400200000000000000,612954738745368291983127564371489625268573149594612387859736412437291856126845973
010053000408000000050407009000602008030000020890701000100305070000000206000160050,916853742478296531253417689547632198631589427892741365169325874385974216724168953
010053600509006000000000930005430060000800000090062800062000000000600204004520080,218953647539746128746218935185439762623875419497162853862394571351687294974521386
010054060800600002009200000540000370603000200900000800086003040400516000000000000,312854769854679132769231485548192376673485291921367854186923547437516928295748613
010058000000400030000000000200000108300000000600000000000360040082000700000900000,713658924869421537524793681247536198358219476691874352175362849982145763436987215
010058000003000906806900000060800097000209000280005040000001709008000100000790050,917658324523417986846923571165834297374269815289175643452381769798546132631792458
010060000000030050000000200305000006000700100800000000000107004500000030000200000,718562349294831657653479218325918476469725183871346592936157824582694731147283965
010060000000400900000000000000510300709000400000020000800000017600300000000000020,915763284267481935348295176486517392729836451153924768832649517671352849594178623
010060000503010060200500000400000780001030400082000003000602004050040806000050030,817269345593714268246583179435926781761835492982471653378692514159347826624158937
010060004026070900000000780500710000000406000000059003053000000004020830200040070,718965324326874951945132786569713248132486597487259163853697412674521839291348675
010060300000500069560030000075600003008000500600005240000040015490007000002090070,719462358823571469564839721975624183248713596631985247387246915496157832152398674
010060300009080000620073000130008570006000900095600043000430098000090400003050020,718269354359184762624573819132948576476325981895617243567432198281796435943851627
010060500007000003000000000300750000008000010000000200000401080020600000500000000,912863574647519823835274961361752498258946317479138256793421685124685739586397142
010069000000000009690007082805030000740000028000020105450800071200000000000540090,518269734372485619694317582825134967741956328963728145456893271289671453137542896
010070000000003200000000560200005000000300080000000010500000403007810000000000000,915276834876453291423981567238195746164327985759648312581769423347812659692534178
010070000000003500000000460200004000000300080000000010400000203007810000000000000,514276839876943521923581467238194756165327984749658312481765293397812645652439178
010070000000200004700000090090000730008504000000000000000030100402000000500000000,213479586859261374746358291194826735378514629625793418987635142462187953531942867
010070000000600020000000040000800700000000109600200000800004050000010300200000000,512478693794653821368129547139845762425367189687291435871934256946512378253786914
010070008090050600860000000000006010003005000400000290000000371700000000050083004,512679438394158627867234159925846713173925846486317295648592371739461582251783964
010070200500400060080000050800002000005649800000850009030000090060005007007080030,419576283523498761786123954891732645375649812642851379134267598968315427257984136
010076000500000240000000000305200000000000004000000060208000000060000007000500300,412376985576189243839452671345261798627895134981743562258637419163924857794518326
010080000000400030200000500000502700089000000300000000000060081500700000000000000,415283679697451832238976514146532798789614325352897146974365281521748963863129457
010080003000050600070000000027001005005400906000000000080000000040072090000030082,516789423294153678378246159927361845835427916461598237782915364643872591159634782
010080069396000002000000000130604590700500000000000000000350901040702005000040800,415287369396415782278963154132674598784539216569821473627358941841792635953146827
010080500000200003006000200700008305650000084903700000007000900300004000005090060,214389576579216843836457219742168395651932784983745621467521938398674152125893467
010080500400005302020740008000008040800000001050400000100076030608200009004010080,317682594486195372925743168261538947843927651759461823192876435638254719574319286
010083000008000400000600020405700000000000001000000030030000600000400500200000000,614283975328597416957614328485731269763942851192865734539178642871426593246359187
010089300000200050000000000502400000000000701000000000080071000400000020600000000,714589362369247158825163479572418936946352781138796245283671594491835627657924813
010090000000030070000000200309000006000500100700000000000208004500000090000100000,813792645265431978974685213329814756486527139751963482197258364542376891638149527
010090000000300020000000500200080004000016900300000000080000100400200000000500000,615892473948357621723164598261983754854716932379425816582639147496271385137548269
010090000002014700806000020000900084504000603280003000060000402008050900000060030,715296348392814765846537129631975284574128693289643517163789452428351976957462831
010090254700300000905040000004000006500010007800000300000080705000006001153070060,318697254742351698965842173294738516536219487871465329629183745487526931153974862
010090302040000800800700001000200000702805409060001000900004006004000090206070050,517498362649123875823756941195247683732865419468931527971584236354612798286379154
010092006270400100006800000000009603600375002302100000000007400001004065500630070,815792346273456189496813527187249653649375812352168794968527431731984265524631978
010094000059007000080020000040280300560000087008073090000030070000400960000760050,316894725259317648784526139947285316563941287128673594695138472871452963432769851
010094000203100400006008000085020007040000020700080510000600200004001706000340080,518794362293165478476238951185923647649517823732486519851679234324851796967342185
010094308800100000050003004000710400060000050005068000300200040000009003702340010,617594328834127695259683174923715486468932751175468932396251847541879263782346519
010095008002607000005000900070050000093000610000060590007000100000208300300170080,416395728932687451785412936671953842593824617248761593827539164169248375354176289
010098300000200050000000000502400000000000901000000000080019000400000020600000000,714598362936247158825163497592431786367852941148976235283619574471385629659724813
010200000000000403005000700000500090400000600000100000050008010700030000000040000,314257869927816453865493721236574198491382675578169342653728914742931586189645237
010200000000000403008000600000800060400000300000100000020070010300050000000004000,614283759952716483738495621293847165471562398865139247526378914349651872187924536
010200000000000403009000600000900080400000300000100000020070010300050000000004000,614293758852716493739485621263947185481562379975138246526379814347851962198624537
010200000000000403009000700000900050400000600000100000050080010700030000000004000,314297865276815493589463721837946152421358679965172348653789214742531986198624537
010200000000000803009000500000900070300000400000100000020060010800040000000003000,513298647267415893489376521652934178371682459948157236724869315835741962196523784
010200000080100250000468003000006039500000004390800000100784000054002070000009010,613295847489173256275468193841526739527931684396847521132784965954612378768359412
010200000504009030009600500407000090000000000020000701005003900070400602000006050,716235849584719236239648517457162398691387425328594761165823974973451682842976153
010200003060050200000493000009008300600040008001600400000584000003020010200009040,914267583367851294825493761549178326632945178781632459176584932493726815258319647
010200004025100000000800621270000310300601200100902000601000802402010000000020100,716293584825164937943857621279485316354671298168932475631749852492518763587326149
010200005006908021500300680000000006060040010800000040085006003640107200700003060,918264735376958421524371689451732896269845317837619542185426973643197258792583164
010200005026100000000300821270000610900401200100802000801000302502010000000020100,318297465426185793759346821274539618985461237163872549891654372542713986637928154
010200005028100000000700421260000810500901200100302000401000702302010000000020100,714236985928145376635798421263574819587961234149382657491853762372619548856427193
010200006023100000000500921270000810800901200100402000901000302702010000000020100,519248736623197458487536921274365819835971264196482573961754382742813695358629147
010200007025100000000800421260000510900301200100702000701000802402010000000020100,814296357325174689679835421267489513948351276153762948791543862432618795586927134
010200007029100000000600521280000310300501200100402000501000902802010000000020100,615243897729158463438697521284976315396581274157432689571864932842319756963725148
010200070080060300000000000600030500070000001000000000305000600400700000000900000,913285476784169325256374189641837592579642831832591764395428617428716953167953248
010206500027185000000097000100800000970000058006002003000720000000958370004601090,319246587627185439458397126135869742972413658846572913593724861261958374784631295
010230000200700081000100020428910300000420100100000002802051000501000290000002010,615238479243769581987145623428916357359427168176583942892651734531874296764392815
010230004030001920705000010000300001090050040800004000050000206069400070200016030,918237564634581927725649813546392781193758642872164359451873296369425178287916435
010300000000050020000000009500000300070000100000020000000400650209100000800000000,412389576798651423365274819524916387973845162681723945137492658259168734846537291
010300000080007000400920057000000830100000002097080000270013006000800070000005040,715346928982157463436928157624791835158634792397582614279413586543869271861275349
010300009006400005002007310000100000079000560000009000083200100100004700600008030,718325649396481275452697318534162897279843561861759423983276154125934786647518932
010304000600000205007800000050000040900020000000000030200000900000400000006000000,812354796643917285597862413358679142964123857721548639235781964179436528486295371
010304250008506007000000000000030100060705039000000000954200608630007000000000000,719384256328596417546172983275938164461725839893461725954213678632847591187659342
010308000000000402000000000200150000006040000000000030000020700030000080100600000,412378659863915472795462318279153846386749125541286937954821763637594281128637594
010309006000000500200500040000030960067000380023080000070004001004000000800205090,715349826346128579289576143158432967467951382923687415572894631694713258831265794
010309400040000083603050900000715020000000000050286000002030608030000010004902030,815379462947621583623854971369715824278493156451286397592137648736548219184962735
010340000000000029000000000030060400570002000000800000000400100206000000900000000,812349675467518329395276814138967452574132968629854731783425196246791583951683247
010340000205000007000650000056000048008000500490000760000063000800000102000091070,617342985245918637389657421156739248738426519492185763971263854863574192524891376
010340200080070000900100630000692310002000590400000000700008050300400000000000000,617349285583276941924185637875692314162734598439851762746928153351467829298513476
010350000500041000300006901090000700030060020002000060908500004000870005000019030,719352486586941372324786951691235748437168529852497163978523614163874295245619837
010350900400060000000002100091700086000080000760009540003500000000070001004038050,816357924429861375537492168391745286245683719768219543183526497652974831974138652
010390000007040501908007000092000007100000003600000920000200605204060700000080030,416395278327648591958127346892436157145972863673851924739214685284563719561789432
010400000073000000000060050040100500200000060000300000000000701600020000800000000,516437289973258416482961357748196532239875164165342978354689721691723845827514693
010400005008003000000060000200570000000000010300000000040700000000100800600000300,913427685568913247427865193296571438854392716371684952142738569739156824685249371
010400060003010500600008000000002008070593020500100000000700002007040100040005080,912457863783216594654938217391672458478593621526184379835761942267849135149325786
010400072000608000000000000603000500000020030800000000000300600020070000100000000,516439872274618359938257164693741528741825936852963741485392617329176485167584293
010400200007050000000000000005073000400000900000080000940600000000000087000100000,819436275267859341534712869685973124472561938391284756948627513126395487753148692
010400200007050000000000000005073000600000900000080000240600000000000087000100000,816439275927851346534762891485973162672514938391286754248697513169325487753148629
010403008000009170058060000080040000007000300300070010000030290043100000500807040,712453968634289175958761432189345726427618359365972814876534291243196587591827643
010406000758000300000000010000060190600504002082010060020000000006000724000207050,213486579758129346469375218345862197671594832982713465527641983136958724894237651
010406805063870000005000000200019070007000600030760001600000300000087910901203060,712496835463875129895132746286319574147528693539764281628941357354687912971253468
010408000600000502000000000200060000007000040003000000040000080000020700100900000,312458679684379512975612438291764853857293146463185927749536281536821794128947365
010450700000100000006000023800049060030000000007000010583070004000000002070008000,312456789798123456456987123821749365635812947947365218583271694169534872274698531
010500000000020700050000800000106000700000900000400000200070000000000031004000060,917548623483629715652713849528196374741832956396457182265371498879264531134985267
010500000000200307070400096003008000050301080000600900630009070804005000000004020,316597248549286317278413596163948752952371684487652931631829475824735169795164823
010500000700000800000200000000080170002003000050000000400010000800000030000900002,216578394745391826389264517934682175672153948158749263423816759897425631561937482
010500004000000308000000600007105000600000200000400000300060090000080000000000010,816573924495612378723948651287135469641897235539426187354761892172389546968254713
010500004000000608000000300007105000600000200000400000300060090000080000000000010,816573924435912678729648351287135469641897235593426187354761892172389546968254713
010500007800060040000000000070900300400000020000100000090000100600040000000020000,314598267857263941926417853278954316431876529569132478792685134685341792143729685
010500009000300040700900002004000090070195030030000500600007001090004000800009050,413572869982361745756948312564723198278195634139486527645237981391854276827619453
010500020000200600080030000600000700000080000030000000400706000000000081200000000,916574823374298615582631947629145738145387269837962154458716392763429581291853476
010500080000300000000000200000009305000180006240000090004002000009008471050000000,413527689892346517567891234781269345935184726246735198674912853329658471158473962
010500200802040000050900008090007000086000310000400560200006070000020605008005020,319578246872643951654912738591367482486259317723481569245196873137824695968735124
010504093002070005006300000080000032050000809000400000000210000305000060000008000,817564293932871645546329781681795432254136879793482516468213957325947168179658324
010508000300000702000000000206030000000400010700000000050000080000020600000100000,412578963398614752567293148286731594935462817741985326659347281174829635823156479
010508000300000702000000000206030000000400010700000000080000050000020600000100000,412578963395614782867293145256731894938462517741859326689347251174925638523186479
010530800000000079900000105000041200060302050009870000702000001650000000004026080,417539862536218479928467135375641298861392754249875316782953641653184927194726583
010540609000002810000090005130000400000060000009000052320050000078300000905087020,213548679596732814784691235132975468857264193469813752321456987678329541945187326
010570000000000208060000000804002000000900010200000000000690070300000400000000000,912578346743169258568243197854712639637984512291356784425691873379825461186437925
010600000000000004000000080000500210408700000300000000200000600000040002000030100,714698325892351764536427981967584213428713596351269478283175649175946832649832157
010600000000004700000000300200003000080000060000090010700500200000180000300000000,513678429629354781874921356296813574187245963435796812761539248942187635358462197
010600000000004900000000300200003000080000060000070010400500700000180000300000000,913658472675324981842791356296813547187945263534276819461539728759182634328467195
010600000000050200000000000502030040000000071000080000300104000600000800000700000,915672483738459216426813759572931648893246571164587392387124965641395827259768134
010600000000070200000000000502030040000000091000080000800104000200000300000900000,318692475956478213427315968592731846783246591164589732839154627241867359675923184
010600000000090080000000000000300701000080600900000000000102300809000050400000000,518624973372591486694873512285369741147285639963417825756142398829736154431958267
010600000008003050076080023000000800804060502002000000120050780080700100000004090,213695478948273651576481923691532847834967512752148369129356784485729136367814295
010600000030000090000080040800050000000000001000000700000107200000300600400000050,514629378238714596796583142867251439345976821129438765653197284982345617471862953
010600000980041007026000400000876092000000000860295000001000560500160043000002080,417628935985341627326957418154876392792413856863295174231784569578169243649532781
010600009300804020007000005006050000500100003000020800900000400080201006200003010,812675349359814627647932185136758294528149763794326851961587432483291576275463918
010600009700000600003091020070240060000000000090075030030420500905000006600008070,218634759749582613563791824871243965352169487496875132137426598985317246624958371
010600080000100003800075610000700300106000405004009000051360008600002000040001020,415623789967184253832975614528746391196238475374519862251367948689452137743891526
010600700000780050900000000070102000040000080000000000805040000000000100300000000,512634798436789251987215463678152934149376582253498617825941376794863125361527849
010602900294050160007491003040060090000105400030040650100006800080010706006800010,315682974294357168867491523541768392629135487738249651173926845982514736456873219
010603000000070094080000000050100300200000070000000000000800100900020000700000000,419683752362571894587942613854197326296358471173264985625839147941726538738415269
010603000400000802000000000207040000000500010800000000030000060000020700000300000,512683974496715832378294156267841395943572618851936427739458261685129743124367589
010603000400000802000000000207040000000500010800000000030000090000020700000300000,512683974463719852978254136257841369396572418841936527735468291689125743124397685
010603000400000802000000000207040000000500010800000000060000030000020700000300000,512683974493715862678294153237841695946572318851936427769458231385129746124367589
010604000000200308000000000500002000040000060000030700000080040307000000200000000,813674925465291378972853416536742189749518263128936754691387542387425691254169837
010605000000070020000000000000103600207000040800000000000000501000420000090000000,412695837953871426678234915549183672237956148861742359724368591185429763396517284
010605000000080020000000000000103700208000040900000000000000501000420000060000000,412675938653981427789234615546193782238756149971842356824369571195427863367518294
010605000050700000000000030800020000060000500000000100309080040000100000200000000,712635894453798216698214735835921467164873529927456183379582641586149372241367958
010605000400000802000000000207040000000500010800000000030000090000020700000300000,312685974465719832978234156257841369693572418841963527736458291589126743124397685
010605002280000000509300600021000000700000003000000420002003905000000037900701060,317645892286917354549382671421539786798426513653178429172863945865294137934751268
010623000000000008506900000030000605090206040604000010000005704300000000000784020,819623457423571968576948132238419675791256843654837219182365794347192586965784321
010670000000000208070000000804002000000900010200000000000750090300000400000000000,512678349643195278978243156864512937735984612291367584426751893357829461189436725
010673000072000000380900060000007000450000026000100000020006041000000850000814030,519673284672485319384921765231567498457398126968142573823756941146239857795814632
010690027000400800000000000870210650320900000000000000006159700005040002080000900,413698527752431896698572314874213659321965478569784231246159783935847162187326945
010690070050000002000020801203900050000000000090004208706050000100000090040073020,412698573358417962967325841273981456684532719591764238736259184125846397849173625
010700000000000005000000080000600310508200000400000000200000700000050003000040100,915728436823461975647593281792685314538214697461379528284136759176952843359847162
010700000000000205000000006604050000000300810200000000000100030500060000000008000,816725349347619285952834176684251793795346812231987654469172538578463921123598467
010700000000000240000000000204000300000105000300600000000500081800020000000000006,912784653587316249643259178264897315798135462351642897429563781876921534135478926
010700000000009000000625039000000000003050607524000090000080020000000006476030800,319748562265319478748625139687193254193254687524867391951486723832571946476932815
010700000000030205807000100009054007000802000600910500002000306301090000000005010,215749683496138275837526149129654837543872961678913524752481396361297458984365712
010700000000080090000000000000300201000090700500000000000102600809000050400000000,915764823236581497784923516698375241143298765572416938357142689829637154461859372
010700000000090040000000000000300201000080700900000000000102600809000050400000000,514768923236591847798423516685374291142986735973215468357142689829637154461859372
010700000000090080000000000000300201000080700900000000000102600809000050400000000,518764923236591487794823516685379241143285769972416835357142698829637154461958372
010700000500000200000000000007080090000002100040000000000490070200000008100600000,412769835569813247738245961327184596956372184841956723685491372294537618173628459
010700090007100000300890571008410000500000007000060100769048003000002400040001050,415723896987156324326894571678415932531289647294367185769548213153972468842631759
010700095006000200000000036000003904800070001104200000760000000001000800490001050,213768495946135278587942136672513984839476521154289763765894312321657849498321657
010703000400000802000000000502040000000600010800000000070000060000020500000300000,219783654436519872758264391592841736347652918861937425175498263983126547624375189
010708000200000300000600000007300000040000200000040500500020000006000070000000010,613758924278914356459632781927365148345871269861249537584127693196583472732496815
010720000000080050090000000600100200500300000800000040030000100400050000000000000,315724869264983751798516324643175298529348617871692543932467185487251936156839472
010800000000000006000000090000700310609200000500000000200000800000060004000050100,416829537923571486758634291842796315639215748571483629295147863187362954364958172
010800000000003090007000040000290050080000700000000000300600800900040000000000100,413869275852473691697125348176298453289534716534716982341657829928341567765982134
010800004030100087800000090000001500003586200001300000040000002590007040100008030,719865324235194687864723195682941573473586219951372468348619752596237841127458936
010800030052000000009000000100670000000000902800000000400000060000059000000000300,714896235652734198389521746193672854546183972827945613438217569261359487975468321
010800060000020500400000000003000200060100000000000000205040000000900081700000000,519874362378629514426513978153487296962135847847296153285741639634952781791368425
010800400034060800000500009000007060600302008020900000700000000009010620001003050,512879436934261875876534219398147562647352198125986347763425981459718623281693754
010803000040200000208056000400007520005000800129500003000760402000002030000305070,617893254543271986298456317486137529735629841129584763351768492874912635962345178
010803607400000009000000000200005013080004000007000000570980030000006400000200080,912853647468172359753469128246795813385614792197328564574981236829536471631247985
010803700630000200097020100000300000006090350000002000005070960001000078008409020,512843796634917285897526134259381647186794352743652819425178963961235478378469521
010807600200000008040300090000430257000000000792058000020005060400000005005701020,513897642269514378847326591681439257354672189792158436128945763476283915935761824
010850090000100600002090051005000000200060004000000800150080900003005000060024080,416853297539172648782496351645238719298761534371549862154687923823915476967324185
010900000040007600002000004006098020085000930090370400300000200007100080000002060,613945872549287613872613594436598127785421936291376458368759241927164385154832769
010900000300106000600000005000800014409500000020000076000009800000400002704000003,815932467347156289692748135536827914479561328128394576253679841961483752784215693
010900080000030400300004001960048000030010050800620049100400008007090000080006030,514967283798231465326584971965348127432719856871625349153472698647893512289156734
010900348600004500308000000000735200000049005700000000050000001060890000000002700,512976348679384512348521697194735286836249175725618934957463821261897453483152769
010950007560400080003000004040501002300000006100603070800000200030004098200089010,412958367567432981983176524746591832329847156158623479891765243635214798274389615
012000000000014620000002100000120050390000712120080000401209300200800001700001200,512638947973514628864792135647123859398465712125987463451279386239846571786351294
012000000000060300000000000004100000000208000300000500000400081500030000670000000,412389756895761324736524198254193867167258943389647512923475681541836279678912435
012000000000070400000000000005100000000302000400000600000500031600040000780000000,512438967368971425947625183825164379176392854439857612294586731651743298783219546
012000000000104520000302100531006200000020081420001000600900312270010000100200000,312859746896174523754362198531486279967523481428791635685947312273618954149235867
012000000000400080005000000000021500400006030000000000060000200000380000300700000,912638745637459182845217396783921564429576831156843927568194273274385619391762458
012000000543000000678000190009060280001254370004300560005003400006002000007891000,912736845543918726678425193359167284861254379724389561295673418186542937437891652
012000000543000000678900340000100256000230190006540780007891600000002500000003400,912374865543618927678925341394187256785236194126549783457891632831462579269753418
012000006360008090004500000005300004700205008100007320000001200050800069400000850,512793486367148592984526137825319674743265918196487325678951243251834769439672851
012000400000530008000000000600072000500000030000001000300800000070400000000000100,912786453746539218853124976684372591591648732237951864329817645178465329465293187
012000500004807002300100008080002007006000090100000030050000000400570000090000140,812634579564897312379125468983412657746358291125769834251946783438571926697283145
012000800000100905508700000003001007000308000100900600000002708801003000004000510,912635874736184925548729361693251487427368159185947632369512748851473296274896513
012005000040060000000031500039700000180000067000006890004510000000090080000800410,912475638543268971768931542639782154185349267427156893894513726271694385356827419
012007000003040000480100207005710300000602000006089700208001046000090100000400530,612957483573248691489163257825714369947632815136589724258371946364895172791426538
012008000000050030000000000340600070000102600000000000900400000500030000000000100,412368597698751432753924816345689271879142653126573984967415328581236749234897165
012008000000050090000000000340600070000102600000000000900400000500030000000000100,412968357638751492759324816345689271897142635126573984963417528581236749274895163
012009000600070390800206000006000030170308064030000200000904003041080007000700450,312549876654871392897236145286495731179328564435167289728954613541683927963712458
012040000000200306000000000600803000400000710000000000050010020300000000070000000,712346985549281376863795241691873452435629718287154639956417823324568197178932564
012040000000200309000000000600803000400000710000000000050010020300000000070000000,912347865548261379763598241691873452435926718287154936854719623326485197179632584
012050000000200407000000000700403000500000810000000000060010020400000000080000000,812754396653291487974836251791483562546927813238165749367518924425679138189342675
012080000000900030000000000000700102940600000000000800300000060600005000000010000,412583679865972431793164528536748192948621753127359846351897264684235917279416385
012090000000000760000000000809600000700000030000000001040300000000010002600000800,412796358983125764576438129839641275751289436264573981148362597395817642627954813
012300000065400000078912000006543000007891230000006540000007823000000910000000000,912365478365478192478912365126543789547891236839726541694157823253684917781239654
012300800000700020800020007004900000206030904000008500400050008030007000008002150,712369845543781629869524317354976281286135974197248536421653798935817462678492153
012345000000076000000089100000000230000000540005432670346001980207000000198000000,612345897839176452574289163461957238723618549985432671346721985257894316198563724
012345000050876000040912300230000450100000760900000800876521900000430000000000000,712345698359876142648912375237168459185294763964753821876521934591437286423689517
012345600000008700000009100000000230000876540065900000074100000983200000000000000,712345698359618724648729153897451236231876549465932871574183962983267415126594387
012360700000001205405070000706800000020000050000009306000010408307600000008090630,812365794673941285495278163736854921924136857581729346269513478347682519158497632
012400700030186040086000000000360000009804600000012000000000470090273010008001320,912435768537186942486927153145369287279854631863712594321598476694273815758641329
