quizzes,solutions
000010070610007500900030406000000004100900000093700000060000305000004000308075090,532416879614897523987532416875621934126943758493758261761289345259364187348175692
008500000000070508002006000060017000109040006007005003000000842000000109406000070,978534621614279538352186497265317984139842756847695213591763842723458169486921375
000000008076008000090000060004002006001000074080007200102003000900040021008006030,215764398476398152893521467754132986321689574689457213162973845937845621548216739
900600052001000000806052004702000000000003000000907040009000410000480000200095008,947638152521749683836152974792864531468513297153927846389276415675481329214395768
080020007000018000600040500000080000506000003003400002004800209900050060000100705,185629437437518926629347581271983654546271893893465172754836219912754368368192745
400002005960800000000700000000040301045003200000009080601000030080000109590007000,437962815962851473158734926279548361845613297316279584621495738784326159593187642
000000080007010003000700620082000300703080009000407000000600010960000000008120790,126349587857216943394758621582961374743582169619437852275693418961874235438125796
000006900010800003000200060020001390400309000060407000000000500056000030938700000,273516948615894723894273165527681394481329657369457281142938576756142839938765412
010700054630005028000000360040000000001900005078000000007060000000052040005010080,812736954634195728759284361943578216261943875578621493187469532396852147425317689
000004000050010076000070004300060800009700000080009023035000000000080069901400050,276854931458913276193276584314562897629738415587149623835691742742385169961427358
000000802000000300820410500204600000160003000000004050000000000000809060306100498,691735842745928316823416579254681937167593284938274651489367125512849763376152498
640092000009004007020080000001600005050070000400020090760000048000036010090000000,647592183819364257325187469971643825258971634436825791763219548584736912192458376
000004020800007000004030100070000000080700090430005200000090000340810000060403081,157964823823157946694238175271349658586721394439685217718596432345812769962473581
000004000700900501105070208001000037407000000058000609300500000000001072000002000,829154763763928541145376298691285437437619825258743619312567984586491372974832156
005400000000070080001008609000100020003000060008900010370004005800039000004700008,685491372239675481741328659967153824153842967428967513376284195812539746594716238
900610000000800004502000000000080700073002006000000102001090030300270405050003000,934617528716825394582349671125986743473152986869734152641598237398271465257463819
000106070000002610000090000050040030300500120002007008070900060830000200000010500,285136479493872615716495382958241736367589124142367958574923861831654297629718543
050070600000600091300001570900700060002003000806000000790080002000020007000050100,159478623287635491364291578931742865542863719876519234795186342618324957423957186
700015003000000000200000185050000000000600070127000450040306090000000060030708004,764815923815239647293467185456172839389654271127983456541326798978541362632798514
040000000000000300008004509004900002001000840030406000060000078000028650002065000,346592187529817364718634529684951732951273846237486915165349278493728651872165493
007002000030610000069400008000070500501000090006000003020100000305090000900204050,457382169832619475169457238283976514541823796796541823624135987315798642978264351
000000100009003080080900340000006708001075000008320090000000200000200001040030907,634582179179643582582917346325496718491875623768321495813759264957264831246138957
000005000040006803002180000001568900450003000000000100100800000039000000070300401,618735249547296813392184675721568934456913728983472156164857392239641587875329461
000000000401800007000300541000000020030785000100003000004000000013057006907040010,372514689451896237698372541785461923239785164146923758564139872813257496927648315
000500000040090562001070030000040000100000000050102304700000000689007021000020009,892536147347891562561274938276943815134785296958162374725419683689357421413628759
002000080004010960000020504000050070800007000040083201010000008070000016000009300,692345187534718962187926534326451879851297643749683251213564798975832416468179325
013000860800003000900000130004008602000040000000106400000600307000097000009002010,513729864846513729927864135174938652368245971295176483482651397651397248739482516
005003000900020601160000000000000000001590070640032000000000020050600700370059400,785163942934728651162945837593471268821596374647832195416387529259614783378259416
000000070036000809000900506000400600048000700020070010003540900004013000000007400,489356172536721849712984536197435628348162795625879314273548961954613287861297453
107000809000070003000400001090005204600790000000042000070001000010950006050000300,167523849984176523325489671798315264642798135531642798476831952213957486859264317
095000200600000009004900060000000000002170900100860040001002000300000500029037600,895716234613248759274953861986324175432175986157869342761582493348691527529437618
000000105040090002009327000001003000900040070050000020000800010800900003090670008,237486195648195732519327684781263549926548371354719826465832917872951463193674258
000000800014906000009030010000002000300000000090010705000050003020098006056001048,635174892214986357879235614581762439367549281492813765948657123123498576756321948
000004000075060020300900400006000000280035700050000006002000000007508009830000054,928754163475361928361982475196847532284635791753219846512493687647528319839176254
000000000600809005109026400000000000063000054040005980000000000000300012908010506,325147869674839125189526437592483671863971254741265983217654398456398712938712546
006853000000000030008000100031400002290000000000090000040010000103020098060008370,916853247427169835358274169731486952295731684684592713849317526173625498562948371
090000000000008700148000000000000040035209000824000060000700009000800007370690204,796352418253418796148967523917586342635249871824173965482731659569824137371695284
500000000740800600000060240000003000309400001000100097000300054001008006080000032,563214789742839615918765243156973428379482561824156397697321854231548976485697132
000000000084560000000092007000003000102400080000008591907005000400200070001030400,239874615784561932615392847578913264192456783346728591967145328453289176821637459
000000000000014290973200000006080000000000500790026001600000000021000007539860000,142693758865714293973258614256381479318479526794526381687142935421935867539867142
000000070000009820030170000000000500380007000960051008000000600009800000873060901,596428173147639825238175469712386594385947216964251738451793682629814357873562941
300090056040000230508000009000008002000000000000370600010040700004067000006900310,327491856149856237568732149693518472781624593452379681915243768834167925276985314
000000000030800016070021408000000000006700003309050820000003002200008000600007104,861345279432879516975621438728934651516782943349156827184563792297418365653297184
432600001000000000000050030000000869800000400060005010004002003000003900076004180,432678591695321748781459236543217869817936425269845317954182673128763954376594182
000010000800400000070003510000000900607100430000700085060235070000000050930000600,293518746851476293476923518512384967687159432349762185164235879728691354935847621
000320500090050021000008000086004000000006140100090062000000090500060008001040006,617329584398457621425618739286174953953286147174593862762831495549762318831945276
059030100000000800000800032020000000900000580360007004090780005000050010002003700,859632147236174859741895632125948376974326581368517924493781265687259413512463798
090000000780302000002006400000090000800004709001230000000000900600700204034500001,496175382785342196312986457547891623823654719961237548178423965659718234234569871
000000009024059003750000060000000000070030890000065742800002000000006010043008000,318624579624759183759183264286947351475231896931865742867412935592376418143598627
000003040708000009034010500059000208000001000307600000090000000000030850860000037,915823746728465319634719582159347268286591473347682195593178624472936851861254937
000007002006000000000168057000000300600780000019006074040002001060040200008000090,581497632796235148432168957875914326624783519319526874943852761167349285258671493
000600790002000300000000608806009040057000180000004000900006003040010000201043000,513628794682497351794531628836159247457362189129874536975286413348715962261943875
007000000000000036420000008004003002700001409002900870000000900290870000001250000,637518294518492736429367518954783162783621459162945873876134925295876341341259687
050010000008000304000050800090000000007009003001700900900002001000504260600097400,354218697218976354769453812496321578527869143831745926945632781173584269682197435
300010000075000004008060105200009000091000203006200010040000000050008600600050070,369415782175892364428367195234179856791586243586234917847621539953748621612953478
027000080006000050008902004500600000090003810000580400060000000000409030030200700,927145683146837952358962174581694327694723815273581469769358241812479536435216798
000000400100007092087060050000000000000056004050042038000004001049000000001500907,392815476165437892487269153214378569873956214956142738538794621749621385621583947
090070000700020080000801000600005040000000003030004016080059000014008009060100070,198576432756423981423891657671935248842617593935284716287359164514768329369142875
480020900002090045000500100010003400093800600000600070050060200000000081009000000,485126937162397845937584126216973458793845612548612379351768294674239581829451763
020000000700502000008070405902010008030060079040000300000100000010006002000098700,425681937793542186168973425972315648531864279846729351289137564317456892654298713
000004503002300070030150000010700006000000900000062800905200000060040710300500000,187624593652389174439157682814795326526831947793462851975216438268943715341578269
060000004001403680000090000002600003000007810340900070003700000007000040054000001,869172354721453689435896127172685493596347812348921576283714965617539248954268731
000000008003001050078009300006000000500003007000208641207015000010000700000900006,952346178463781952178529364846197235521463897739258641297615483615834729384972516
000000000002004050090170408000000070001000925905001000030020000000000704104680009,487536192612894357593172468348259671761348925925761843839427516256913784174685239
090000008000805000007090030030020000000400000020036010014009300300010900005380004,291643758643875291857291436536127849179458623428936517714569382382714965965382174
000080000140000000067090010000004085000032100070000632900320008050060000000000023,539481276148276359267593814623714985895632147471958632914325768352867491786149523
000050004000009000000080917005000700000872000021400008000008005003001270400590000,279156834148739526536284917685913742394872651721465398917328465853641279462597183
010400003003200950000805000000100078000000405007000390309004000006003080250000000,715496823483217956962835147634159278891372465527648391379584612146723589258961734
047000008000201590100000000000000006004006700800070005200900100001708060000013070,947635218683241597125897634712459386594386721836172945278964153351728469469513872
059002006070000509010000000000160000100000307900037004007000000023006098500000400,359872146278641539614359872732164985146985327985237614867493251423516798591728463
000005602000407080004000000049008000030100400006002000050200007900700306000501090,397815642562497183184623975249358761835176429716942538453269817921784356678531294
000080045050000800060490070400000007500730900003900000001000080700100203008020000,917283645354671829862495371429816537586734912173952468231549786745168293698327154
000530000005000600000190503000004000000000164100370800008000040010000008004700921,691538472835247619427196583589614237273859164146372895758921346912463758364785921
031260004400019000000004006000000050060008020000056300010900000028000001003000290,831265974476819532259374816384192657567438129192756348615927483928543761743681295
800000000000000350203070000400090003107605080030020076000000064050800000004309000,875963241961482357243571698426798513197635482538124976319257864752846139684319725
005009400001806070000003500000001004000400698086030000800000060050000002037000005,365729481241856379798143526579681234123475698486932157812594763954367812637218945
500000060408507000026000000003050008600000520100000907200040006700009000005730000,597312864418567392326498175973251648684973521152684937239145786761829453845736219
050000900600091000001750000020040300010000090306000004030068200000000400165300000,752836941683491527941752638829145376514673892376289154437968215298517463165324789
607000100400900603090000000000500020030000040049300000100405009300002060000010038,687253194421978653593164782816549327235781946749326815168435279374892561952617438
013000040600300000005000801009605000080230076030008005000806000050000400000020003,813952647647381529925764831279615384584239176136478295391846752752193468468527913
002008000400706100000020908000000000003860000000054083700000009100090460200003050,352918674489736125617425938824371596573869241961254783745682319138597462296143857
000000000070205608008900072020000060009006285007000000000042000005300007040007500,216738954974215638358964172821453769439176285567829341793542816685391427142687593
040000000300000067500900001006790030102300000000020905015000083200400000400030000,641587329389214567527963841856791234192345678734826915915672483273458196468139752
280000100300162000000400000050007000000000003000000980600078031703000004820603000,284735196379162458516489327158397642962854713437216985645978231793521864821643579
200405601000002000003070508007209010850000900090000004020100000000000003100800006,278435691519682347463971528347269815851347962692518734726153489984726153135894276
140007000000000200700000090000300000090400002030950010000061300053000001002030974,149627853365189247728543196481372569596418732237956418974261385853794621612835974
008009003200100006070080200046000000000032000300006040032007500000000061501000020,168279453259143876473685219946851732817432695325796148632917584794528361581364927
000800000000620004409003010000000070040130000061000900000060008095000047308000059,216849735753621894489753216832596471947138562561274983174965328695382147328417659
040000000300205000009304002026000070000580000530000000000108760000730908005060000,142896537378215649659374182826941375917583426534627891293158764461732958785469213
000060010002000450003000009090100000200806000001205090300000600620070004400000170,574962318962318457183754269896147523235896741741235896317429685628571934459683172
003000090090305010000900002002008006104600500000000084000090070610000050020000061,473261895298345617561987342952418736184673529736529184845196273619732458327854961
003005049009000031650000000010900070006040000007086053000060090000000000090030108,873215649249678531651394287514923876386547912927186453432861795168759324795432168
000400070000500020090008000009302010720054006004000090000200030036080001000000709,513429678678531924492678153859362417721954386364817592147296835936785241285143769
041805009009070058030000000000002600300060025000500097000006902010040000007000000,741835269269174358835629741574912683398467125126583497483756912912348576657291834
000050300018000400000106852000005000800070010706003009002008000000940000000020508,269854371518732496374196852921685734843279615756413289132568947685947123497321568
000000000000187600000920570000600000002009005090000863200000000000004090060093781,876345219925187634341926578453618927682739145197452863239871456718564392564293781
000010020009000067054032000400000000302501780000780030000200000000058000508000006,863917425129845367754632819487329651392561784615784932931276548276458193548193276
000000000005063009008400000000000600002001007500600483090030000000700090630059024,326978541145263879978415236783594612462381957519627483894132765251746398637859124
000600000075040030800009040030002058002000091009000000000000000023106080008307400,394675812275841936861239547137492658542768391689513274756984123423156789918327465
900003610000000000036005000803050100060004070400020000000070000000012905041000860,925783614784961253136245789893657142562194378417328596359876421678412935241539867
009000000301000800587000002000100400040703600000052007700010060050000000000030251,429871536361245879587369142973186425245793618618452397732518964156924783894637251
000005000090040218004020090000000007900061004006000000200080300070600809100590000,821975436597346218634128795452839167983761524716254983269487351375612849148593672
000002900004000051000001002073904000800070000001003807050000090420030000006058000,165842973284397651739561482673984125842175369591623847357416298428739516916258734
400903007300708091000000006080024000000600000640005003050080010107000000000000045,418963527362758491579412836783124659295637184641895273954386712127549368836271945
002009000006500010030216009080000000023908600401000000000040070300000000005003208,152789436976534812834216759589461327723958641461327985298645173317892564645173298
000000005000079306400000907000000000210608000850400102000000000090037000700510804,971364285528179346463285917349721658217658439856493172185942763694837521732516894
090000008003400520081050000010005000020900047000070002000060705000580300700009000,594712638673498521281653479417825963825936147936174852349261785162587394758349216
000004000079000060020060415005020000706053009002070001067080002000000850000000000,651834927479512368328769415135928674746153289892476531967385142214697853583241796
063000050000800001050006009006090107009100400000072000075000004000240005000000960,963714852247859631851326749526493187739185426184672593375968214698241375412537968
000000000000098020000051030000004009050900000208700005001400300064070052005000804,512347968743698521689251437137564289456982713298713645871425396364879152925136874
906320010000006250005070000030000007009050100007863000503000060000010000000507000,986325714714986253325471698632149587849752136157863942573298461298614375461537829
000000000400000003051004620000000000040500016023716094000000000060023001005009800,682371945497265183351984627516492378749538216823716594238157469964823751175649832
300000400010809000780000000000074000000030016023090700007300008000000001058020064,365712489412859637789643152691574823574238916823196745247361598936485271158927364
000005002030700004500962081000000805093080000001000030000000043000000100000354900,618435792932718654574962381467293815293581467851647239789126543345879126126354978
080003040035094000900608005100000200020080054070006000000000000000000030302500908,286753149735194682941628375198475263623981754574236891857319426419862537362547918
000010300000006074053000080560000000704000138010000000600070050040060020020045000,276814395189536274453729681562183947794652138318497562631278459845961723927345816
000609700009072050000800090600780400000000070100023000020000000000500061306007500,815649723469372158732851694693785412248196375157423986521964837974538261386217549
050007010000209000014800070003000000020500008040378000500000090000082007100400006,359647812768219543214853679873921465921564738645378921582736194496182357137495286
000000000000037095000690207000000000200059070300260540000042000008000030009070420,796528314842137695135694287954783162261459873387261549673842951428915736519376428
009000000000005628000001500820040000000003000000010456050120060007004002080070900,569287134371495628248631597826549371415763289793812456954128763637954812182376945
003020100060000002020610000000031040000000006050000030008900000605200001370008650,943827165561394872827615394286531947739482516154769238418956723695273481372148659
070900500000000208000768003000000000500090120021080000300000000050029000400815090,874932516639154278215768943943271685586493127721586439392647851158329764467815392
510000043300050000000000080700000000000400029203180065000000000490200300071090006,518972643364851972927643581789526134156437829243189765632715498495268317871394256
000000000080030090070000853400000006050100400000740030100480009509003001000601000,395827164681534792274916853427358916853169427916742538162485379549273681738691245
000000000400670005002003000000010020006008009700300100010009008247000003038700040,871594362493672815562183497384917526156248739729356184615439278247861953938725641
801000002000000500020001470060570100210903000000000005300090008000200360002040000,851437692734629581629851473468572139215983746973164825346795218597218364182346957
000700000705200090012004000000300087000500100020140005040060309100005000900000001,469753218735218694812694573591326487374589126628147935247861359186935742953472861
056000004040001060000800000700090058000008003000050209000000000569000027087400005,156932874948571362372846591721394658695218743834657219413725986569183427287469135
000070030800005070000830920700000400400600000020009700130060000040000500087003200,592476138813925674674831925761382459459617382328549761135264897246798513987153246
420000016100003000008400007000000000090510000060000100005060809000000670710004503,423758916179623458658491237541879362392516784867342195235167849984235671716984523
180000040030406000002070000000050000073000205028300006000000400000009050000204973,185923647739416528642578319916852734473691285528347196397185462264739851851264973
000000400053000000000701080000072060000360005020000934000004007580200001902007000,278653419153948672469721583395472168814369725726815934631584297587296341942137856
070000000600502000000874010050100000007203050009000024020060070300010008010000030,874631592631592847592874613253149786467283159189756324928365471345917268716428935
540908600070000000000060400061000058000000002408023000000080000005602000800105060,542938617176254839389761425261479358753816942498523176624387591915642783837195264
901005030000406081060000009430000800002014000000200000015000740003800000000000390,981725634327496581564381279436579812872614953159238467215963748693847125748152396
000000000009000307048130600080000406024070000107003080010008000000000005036409000,371695248659284317248137659983512476524876193167943582715328964492761835836459721
040008000205000070080020000009300007003600051001040603000900000000000920002730006,147598362295163478386427519569381247423679851871245693618952734734816925952734186
000000008706002000003000142900080064000026090400590000600007050050000820000004000,241935678786142539593678142935781264817426395462593781629817453154369827378254916
000000058000700000800092300000000000030260007010839200009070005001053020004000900,296341758143785692875692341462517839938264517517839264329476185781953426654128973
000000000000070004000946578000000406007500000684100000002050600009008001076000040,748315269965872134231946578523789416197564382684123957812457693459638721376291845
070000540140000000000015008004007003000004015002601000000090300007000020609570000,978362541145789632263415798514927863796834215832651479481296357357148926629573184
040000008806005000700000005000100500900000610460007203500980000200006000004000091,145239768896475132732618945328164579957823614461597283573981426219346857684752391
600000007970250010048090002000760000210000000080045000000079000420000300000500080,652431897973258416148697532539762148214983765786145923861379254425816379397524681
020008004060009020001073000092010800700800000080060010800005200000000400034001000,327658194568149327941273586692517843715834962483962715876495231159326478234781659
000710080050000030790008010000050000360007800400020050000000005100540003004102000,243715986851964732796238514912853467365497821478621359627389145189546273534172698
000010004000024368700000001000500000003008970000073085096000000000090016230000000,368915724519724368724836591872569143653148972941273685196452837485397216237681459
056000001980000000300007060000000000460023000000090350090800000015302070030740000,256984731987631245341257869523178496469523187178496352794815623815362974632749518
100000000400073001000000456000090000000487600040002005300000500061009040090500080,126954378458673921739218456672395814915487632843162795384721569561839247297546183
000000001286004000300090520000000800048300007900080260060100070000000405009400000,597823641286514739314697528172946853648352197953781264465138972731269485829475316
000000000021079004000003821000000000600450003030008500000000006000100430046002079,468215397321879654795643821954321768682457913137968542513794286279186435846532179
000006080950000600020750400000080000000020356090305000100004000080030000032600008,713946285954218637628753419365487192847129356291365874176894523489532761532671948
000000000000000850073500000000002060002070091008904507000000004067050200200096070,825619743916743852473528916759132468642875391138964527591287634367451289284396175
009000000002056930003009506000000004000800670300000850060100000400020008080703000,659318247872456931143279586798562314524831679316947852965184723437625198281793465
098000070000000100054600009009847000060000000040006013000000005000500702080070340,198325674623794158754681239319847526265139487847256913972413865431568792586972341
000009005304000000000100930260000000000000009108006740500008300007010092000040560,716439285394285176825167934269374851473851629158926743542698317687513492931742568
000003000000700040700010030000081790900420100007006000003000210008000400510008009,841953627359762841762814935634581792985427163127396584493675218278139456516248379
000040080006200000540000002000008060015060004002070050004007003020000001030150007,291745386386291475547386912473518269815962734962473158154827693728639541639154827
002030000010000000608017902070000000006704200023000040000000700907000064000908100,742539816519862473638417952475283691196754238823691547251346789987125364364978125
000000000007800356080603029000000000050002000000300587009000060001000703060054002,396425178247819356185673429634587291758192634912346587479231865521968743863754912
000000038004000000062340000090000006007005040203006005006804700085003200000070000,951267438374518629862349157598421376617935842243786915126854793785193264439672581
060003000000510000400080003030000950008060007000750001001000300050800010002000574,167293845893514762425687193736142958518369427249758631971425386354876219682931574
000050000005004020070000031010000000000409200000230604000000000130045089049001005,921356478385174926476982531214567893863419257597238614658793142132645789749821365
800000000047000009900000001000001800050094700000607310004106000000700403005003006,821369547547218639936475281762531894153894762498627315374156928619782453285943176
000000000003500008128009300000000000601000900094005683000000009007098200400360000,756843192943521768128679354875936421631284975294715683362157849517498236489362517
000000000900012080060008004000000000100009076600500308000040007570200000306070059,781493562954612783263758194438167925125389476697524318812945637579236841346871259
000100000000050960000300147006500002519000000000070010030026000900814050080000000,697148235143257968258369147376591482519482376824673519435726891962814753781935624
000000806070000000000000532009008000005900300030040090000806025020193080600500000,952431876378652149461789532719368254245917368836245791193876425524193687687524913
000002000030010204804605090006000000007100508000304900001000000000050000050040871,719482365635917284824635197196528743347169528582374916471893652268751439953246871
010000000030000070000090206000020007067010042000605900080000060104800000600203004,215736498936482175748591236891324657567918342423675981382147569154869723679253814
000000080070000060040063057900000040000000100001580000400370005150006000090801600,613725489275498361849163257932617548584932176761584932426379815158246793397851624
000000900010003502009020017061000000000350040007600005600705000000038120000009000,256174938714983562389526417561842379892357641437691285623715894975438126148269753
800000030007002050005040280002000000960001000400070003006500000004090000009603025,821957634647832159395146287572369841963481572418275963136524798254798316789613425
087020016050000700000090000065000000000600904090002083000000047003008001500010030,987524316452361798136897425365489172821673954794152683619235847273948561548716239
001000000000300190005290064000004000000530480700000009030400006008006005007010008,921648573846357192375291864593874621162539487784162359239485716418726935657913248
503080090800740006000320001980100000070450028000000300047000000000060000600800000,523681794819745236764329851982137465371456928456298317247513689138964572695872143
568000000070800090020070100000000000600010802480302000007004003000000709301900000,568193427174825396923476158712648935635719842489352671897264513246531789351987264
010000004000000060305010070080900003000085006900100005056000020400001000003007480,612798534879354162345612978584976213231485796967123845756849321498231657123567489
400001009080002007007800000000000000390007401008100032050008000006000000002794010,423571689689432157517869324261943875395287461748156932154628793976315248832794516
000008090004100300502060000000000000000381050000005078700000000680907400905016000,316278594874159326592463781158792643467381952239645178721534869683927415945816237
007000000300010400086500023000003008070080040000001076000095000001006050000030760,947328615325619487186547923514763298673982541298451376762895134431276859859134762
040010068000000594080059000007003080304006000000100000050800703000000000800032009,945317268173628594286459137527943681314286975698175342459861723732594816861732459
000003400070090000500120078000000006059000010000302950060000000041200060003905000,216873495378594621594126378132459786459687213687312954965741832741238569823965147
000090008100000070000067200006700001400300020270006000005002103040008000060030005,627591348198243576534867219856724931419385627273916854985472163341658792762139485
080000000007300814103006020000000008030000051004000203090730000000000002700801600,285417396967325814143986527621573948839264751574198263496732185318659472752841639
000600000010000807608010000000700620000050400000034978100090002005300000007500030,254678391913425867678913254341789625789256413562134978136897542425361789897542136
023004000000000000009830040000700081500080400080006000000200010150000009092300508,823514796415967823769832145246753981537189462981426357378295614154678239692341578
000002000010000700627040000000009000000000801700018695000100006002000049503024000,395762418418593762627841953281659374956437821734218695849175236172386549563924187
000000000704005060086200003000000007000030906060010030000001000000840009893006015,359168742724395861186274593432689157571432986968517234647951328215843679893726415
000000000065400000700506010009000100540070090087000503000000020200010300806700900,412897635365421879798536412629354187543178296187269543951683724274915368836742951
000009000000000100602080390700010000046070001100056030000000500390200800074100000,413529678987634152652781394739812465546973281128456739261398547395247816874165923
070060200040005003050180040000050706001079002000000010300010807800030000000006000,179463258648925173253187649482351796531679482967248315396514827815732964724896531
000100000070008020130005900017000004000700600362000007020040000090001800000960005,249176358675398421138425976917632584854719632362584197521843769796251843483967215
000000000002003605073060200010030050000607940000400800100008500000000000804092070,681254397942783615573961284416839752358627941729415863167348529295176438834592176
080057000000000060020300704160000000000000080700904610690500000030000040005038006,386457291574192368921386754163875429249613587758924613697541832832769145415238976
000000000000002650100865027000000000900658000860003009000007000048300001500009200,256734918487192653193865427372941865914658732865273149629517384748326591531489276
000000000400501009980706010000000000094008000003000185000003000000900200308154900,751392846436581729982746513817235694594618372263479185679823451145967238328154967
008009301000800007090015000000040006605000020240070010000007000000260008801000600,758429361412836957396715284183542796675198423249673815564987132937261548821354679
600100000013702000200040080076030005000009000300010008002400000901070300040000009,694183572813752496257946183176834925485629731329517648532491867961278354748365219
900008004000010260036000000500940600070200000000000052098001006000804710000050000,927568134854319267136427985582943671671285349349176852498731526265894713713652498
000000010008000005000000894020060000500490007000071300050009000892005000730040020,275984613948136275316257894127563948583492167469871352654329781892715436731648529
000000006096004820030000000000086000172009000003700000000470000500090002061200507,814923756796154823235867914459386271172549638683712495328475169547691382961238547
003600000200000000090000000050003009900400057480065030001000020700300005540002001,813659274274138596695247813156723489932481657487965132361594728728316945549872361
009007060000009800020000400003000000960104000080200005000040902001900046200300070,349827561615439827728516439153678294962154783487293615836741952571982346294365178
000000000802000003015309000300000000020080607976500000603000100000800204040000506,439268751862715943715349862381697425524183697976524318653472189197856234248931576
000000060000084500005000400100070000027000006094000002540009010079005200030400070,412537869963184527785296431156872394827943156394651782548729613679315248231468975
320060010000100000001000872102009008900070000700000300000000004006001000075004980,324867519587192463691543872162359748953478126748216395819725634436981257275634981
000000024520000900004000570040700060010090040000003007000900000360020008080010705,978165324526374981134289576843751269715692843692843157457938612361527498289416735
007000000405060000010009035700000000000620019104900300000007400000010002008452000,967583241435261987812749635796135824583624719124978356251397468349816572678452193
800500000450003001000040000003610079000002500080700610610400090030020000009006000,892571346457263981361948725523614879176892534984735612618457293735129468249386157
007000000080700051000820004000000000730500600012400089100035008008900000003040100,947351826286794351351826974895162743734589612612473589179235468468917235523648197
000000000000801000180927060000000073263000100050090000000000002807050630340700009,972635481536841927184927365498216573263574198751398246619483752827159634345762819
200900100006004500700052046000600003830001065000000070004078000501400000080000000,245967138396184527718352946457629813839741265162835479624578391571493682983216754
308000000000000092100067300040900000090031724003720060000010048600000030000000006,368592471475183692129467385742956813596831724813724569937615248651248937284379156
000050007049030080050400200800000000036700001002600070060001028100200056000000009,321856947749132685658479213875914362436725891912683574567391428193248756284567139
001200008080510040000003050000000003405700001003000520000070000010002070907800430,751264398389517246642983157196425783425738961873196524234679815518342679967851432
000008006400902000001074000002000030004007025007050409000100000600009051030005004,293518746476932518851674293512496837964387125387251469745163982628749351139825674
000300000800020540951700080002006050000002009100007020010000006030008000006000498,247385961863921547951764382372196854685432179194857623518249736439678215726513498
007020000300514007050000002000000000700038059695001000021000000400005080070000403,147829536362514897958367142283956714714238659695471328821643975436795281579182463
030000000000009460007135000000001006086370040000008000005000700029010005004500390,932864571158729463647135928273941856586372149491658237865293714329417685714586392
000000010000690038000000609080010300007006090009003864000300000000001087900064500,695438712271695438843127659486912375537846291129573864752389146364251987918764523
008025010020000003047003500015009000900300000380010040000004000050790800002600000,638925417529147683147863592215479368974386251386512749861234975453791826792658134
010000000900000503050120790400008060006900108070300020000480007005030400000005000,617593842942867513358124796429718365536942178871356924293481657765239481184675239
002000010408010006070000040000900407746000000009000080500302000804000000600409570,962843715438517926175296348381925467746138259259674183517362894894751632623489571
000408102080090000450032000000007000007001280030009400700000600590000870000000904,379468152281795346456132798928647531647351289135829467713984625594216873862573914
000020000002005093154038000080000000409000602005000000500000130040003060700004205,938726541672145893154938726387562419419387652265491378526879134841253967793614285
000000000000070309038009650020500090050002006800710020010000000000100730704650000,975361248462875319138429657627538491351942876849716523513287964286194735794653182
000030008001600050608905100100000000320070006070068000000000200000406900000017560,952731648741682359638945127186324795324579816579168432465893271217456983893217564
020054300098000007004090006609020008003800000200903005000035000000270000000400002,126754389398612547754398216679521438543867921281943675862135794415279863937486152
000000000000207001067003204000000008004750090085010400001004900830000000000085310,248561739593247861167893254916432578324758196785916423651324987832179645479685312
000000600800901003001230000000000000039000500057019046000062000020508360008000005,943857612862941753571236984486725139139684527257319846395162478724598361618473295
001000025000000000940300870003026500020005004000030010309700600400090000000060093,781649325235817469946352871193426587628175934574938216359781642467293158812564793
000000030076400000030029700000000000001960040803017000507001003684000005000800002,198756234276438951435129786962384517751962348843517629527641893684293175319875462
000430600090000000007010093000300000050021900021600005800000209006000080002040056,185439627693257148247816593469385712358721964721694835814563279536972481972148356
000039002017080000000607500004000000800000050005890100002000049040023800301004000,568439712917285463423617598134752986896341257275896134752168349649523871381974625
040000008000006000207840603708100260000700030009030000050000000000300125300021000,645213798813976452297845613738159264461782539529634871152497386974368125386521947
007000000000080560508067000000003080070920000020746005009000046040001000002600100,967415823214389567538267491496153782375928614821746935159872346643591278782634159
060000008000040000830007900002001000900030070600502001006003000080200103050009406,267915348195348267834627915572891634918436572643572891426153789789264153351789426
000005000000720103000801000001006000730050960000010520008002000050004030070580004,813645279465729183927831456581296347732458961694317528348162795156974832279583614
020000010030000702100907000000004200040300050380709060060001020800000001005006008,927643815436518792158927436579164283641382957382759164764831529893275641215496378
004001000020076004007090002000000200010360000000004501030100000102903007000007305,594231876321876954687495132478519263915362748263784591736158429152943687849627315
207800400600000007040000080050009032000000900030280000004005600000400570300601009,217836495683954217549712386458169732721543968936287154894375621162498573375621849
500040000000800200002005840009600400000050000000124950008060000100407020063009000,587246139634891275912735846859673412421958367376124958748362591195487623263519784
000000001005600420000150063030000000400072000096800000004200007001060005679400000,763924851185637429942158763237596184418372596596841372354289617821763945679415238
003006002500021700801030000000000000000005920605080340000090000007003500040507001,473856192569421783821739456298374615734615928615982347356198274187243569942567831
100000980600080010025000060006402000009000630008760090000000003000054100000208009,137526984694387215825149367316492578479815632258763491942671853783954126561238749
000000000407380000000052040000074500000530280060090070008400701703000006006000090,652947318497381625831652947289174563174536289365298174928465731713829456546713892
001000000003970085090008023000007000932000070004090810005080000760000400000400060,851632947623974185497158623186547239932861574574293816245786391768319452319425768
078000090010070500005903100000100000290000301000402009709000006000020050050006002,378251694912674538645983127834197265297568341561432789729345816186729453453816972
000000000960004108543000000000000006080009053705080900007003480054002000000048000,178296534962354178543817629429735816681429753735681942297163485854972361316548297
